rmse	mae	r2	pearson	spearman	task	method_name	method_params	hash
0.2323060201902022	0.1823451794587611	-0.0252564492805302	0.9618655198435802	0.8938856861431648	V11L12_MOSCOT_selected_genes_full_msi	elastic_net	{'alpha': 0.1, 'l1_ratio': 0.1}	0d1cb73f07
0.2323226248005486	0.1823525617025885	-0.0253836504095598	0.9618570762332372	0.8938851597480701	V11L12_MOSCOT_selected_genes_full_msi	lasso	{'alpha': 0.01}	d15e265adf
0.2323294615500101	0.1823482391531432	-0.0254569090585223	0.961853840339938	0.8938886218285357	V11L12_MOSCOT_selected_genes_full_msi	elastic_net	{'alpha': 0.01, 'l1_ratio': 0.9}	51e6b57549
0.2323798489165119	0.1824581010371139	-0.0255858955417263	0.9618383480368882	0.8937979769862779	V11L12_MOSCOT_selected_genes_full_msi	elastic_net	{'alpha': 0.1, 'l1_ratio': 0.5}	aa81d45330
0.2323806597731869	0.1824587080003223	-0.0255889106255858	0.9618377490572092	0.8937978697909414	V11L12_MOSCOT_selected_genes_full_msi	lasso	{'alpha': 1.0}	696f66431f
0.2323806597731869	0.1824587080003223	-0.0255889106255858	0.9618377490572092	0.8937978697909414	V11L12_MOSCOT_selected_genes_full_msi	lasso	{'alpha': 0.1}	0718ccae9a
0.2323806597731869	0.1824587080003223	-0.0255889106255858	0.9618377490572092	0.8937978697909414	V11L12_MOSCOT_selected_genes_full_msi	lasso	{'alpha': 200.0}	3ff2afaa4d
0.2323806597731869	0.1824587080003223	-0.0255889106255858	0.9618377490572092	0.8937978697909414	V11L12_MOSCOT_selected_genes_full_msi	lasso	{'alpha': 100.0}	30400f5b7f
0.2323806597731869	0.1824587080003223	-0.0255889106255858	0.9618377490572092	0.8937978697909414	V11L12_MOSCOT_selected_genes_full_msi	elastic_net	{'alpha': 0.1, 'l1_ratio': 0.9}	1d3ac4a197
0.2323806597731869	0.1824587080003223	-0.0255889106255858	0.9618377490572092	0.8937978697909414	V11L12_MOSCOT_selected_genes_full_msi	lasso	{'alpha': 50.0}	5061564c11
