rmse	mae	r2	pearson	spearman	task	method_name	method_params	hash
0.4764020683340725	0.3687331228054497	-1.2470425250082933	0.5234026364019012	0.5488528338861526	top5_abundant_msi_full_rna	ridge	{'alpha': 1.0}	936af48f0d
0.703015393545924	0.53193429874572	-3.887150347703797	0.3705661996636188	0.4106593109255516	top5_abundant_msi_full_rna	ridge	{'alpha': 0.1}	96e1d330af
0.303829956827702	0.2364337477654543	0.0890722373171674	0.7333953328854892	0.7310945781569085	top5_abundant_msi_full_rna	ridge	{'alpha': 100.0}	ce2ab15624
0.9294790522415036	0.6942793891533161	-7.520153246051014	0.2749641297111926	0.3176266009774376	top5_abundant_msi_full_rna	ridge	{'alpha': 0.01}	fd441efa76
0.2960939884503694	0.2296943288463392	0.1354004485375527	0.7463789583373202	0.7452584235540963	top5_abundant_msi_full_rna	ridge	{'alpha': 200.0}	be07cc23e0
0.315725649432919	0.2457119734824604	0.0156621744781595	0.7144035261165607	0.7127106921728663	top5_abundant_msi_full_rna	ridge	{'alpha': 50.0}	7d9b8233b6
0.6225212324975175	0.4730133074432318	-2.8345392761602364	0.4160816402021394	0.4518778232849783	top5_abundant_msi_full_rna	ridge	{'alpha': 0.2}	48de3313b7
0.5312795921001975	0.4077885566204376	-1.793772200791128	0.4783848340131452	0.5079191456551405	top5_abundant_msi_full_rna	ridge	{'alpha': 0.5}	3b077ea303
0.4927941321915267	0.380341808268776	-1.4041163358434208	0.5092090473253292	0.5361164901596052	top5_abundant_msi_full_rna	ridge	{'alpha': 0.8}	02623d2a0a
0.3194615510632885	0.2457411726218746	-0.0010884798942614	0.6965667682112632	0.6967431178382	top5_abundant_msi_full_rna	lasso	{'alpha': 1.0}	c3eb737cb5
0.3153832202066114	0.2423676905528363	0.0218541413631611	0.7061111514334033	0.7066800702330803	top5_abundant_msi_full_rna	lasso	{'alpha': 0.1}	72bfbf48df
0.3194615510632885	0.2457411726218746	-0.0010884798942614	0.6965667682112632	0.6967431178382	top5_abundant_msi_full_rna	lasso	{'alpha': 100.0}	7202180c23
0.3000403094105324	0.2293711790972213	0.1125354585576798	0.7387644336170155	0.7419082124016024	top5_abundant_msi_full_rna	lasso	{'alpha': 0.01}	7089caa638
0.3194615510632885	0.2457411726218746	-0.0010884798942614	0.6965667682112632	0.6967431178382	top5_abundant_msi_full_rna	lasso	{'alpha': 200.0}	518da27a80
0.3194615510632885	0.2457411726218746	-0.0010884798942614	0.6965667682112632	0.6967431178382	top5_abundant_msi_full_rna	lasso	{'alpha': 50.0}	049396ebed
1.003799339286922	0.74686035026412	-8.92982947715785	0.2513961382762248	0.2940259904078025	top5_abundant_msi_full_rna	linear	{'parm': 0}	65756f569d
0.2986923322868775	0.2307169077152317	0.1225588690804342	0.741480771097738	0.7497442408860986	top5_abundant_msi_full_rna	xgboost	{'alpha': 50, 'lambda': 100, 'max_depth': 3, 'learning_rate': 0.05, 'n_estimators': 1000, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 3, 'early_stopping_rounds': 10, 'n_jobs': 20}	3747eb9e5c
0.2889279532805077	0.2225012598315868	0.1772225049588587	0.759539840732413	0.7628893465910338	top5_abundant_msi_full_rna	xgboost	{'alpha': 10, 'lambda': 50, 'max_depth': 5, 'learning_rate': 0.01, 'n_estimators': 500, 'subsample': 0.9, 'colsample_bytree': 0.7, 'min_child_weight': 2, 'early_stopping_rounds': 20, 'n_jobs': 20}	42a9897a31
0.2930514565919768	0.2254785116346924	0.1535102342742844	0.7519686586551289	0.7567827918433675	top5_abundant_msi_full_rna	xgboost	{'alpha': 30, 'lambda': 80, 'max_depth': 4, 'learning_rate': 0.03, 'n_estimators': 800, 'subsample': 0.85, 'colsample_bytree': 0.75, 'min_child_weight': 2, 'early_stopping_rounds': 15, 'n_jobs': 20}	72946783f1
0.289393958369618	0.2231193040540418	0.1737872627236446	0.7585250561889243	0.7601703591844547	top5_abundant_msi_full_rna	xgboost	{'alpha': 0, 'lambda': 10, 'max_depth': 6, 'learning_rate': 0.1, 'n_estimators': 300, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'early_stopping_rounds': 5, 'n_jobs': 20}	7117cde9e8
0.2907722402025471	0.2236038970881696	0.1665597244186476	0.7561136610997077	0.7599813342477074	top5_abundant_msi_full_rna	xgboost	{'alpha': 25, 'lambda': 70, 'max_depth': 7, 'learning_rate': 0.02, 'n_estimators': 1500, 'subsample': 0.95, 'colsample_bytree': 0.65, 'min_child_weight': 4, 'early_stopping_rounds': 25, 'n_jobs': 20}	69e8c5c337
0.3787588967932371	0.2966309927377916	-0.4192528275732036	0.6258070807029077	0.6381547724850601	top5_abundant_msi_full_rna	elastic_net	{'alpha': 0.001, 'l1_ratio': 0.1}	91f3d607e7
0.3231872594303803	0.2519347037188651	-0.0296271069465372	0.7016581218858466	0.7013865460076438	top5_abundant_msi_full_rna	elastic_net	{'alpha': 0.001, 'l1_ratio': 0.5}	f39e37bd26
0.3076077474889052	0.2392575831320168	0.0688216605143197	0.7264252004495414	0.7241234488810966	top5_abundant_msi_full_rna	elastic_net	{'alpha': 0.001, 'l1_ratio': 0.9}	7d272f4df9
0.3013099384030705	0.2339640929537328	0.1062012712798248	0.7371546926253476	0.7355212527532455	top5_abundant_msi_full_rna	elastic_net	{'alpha': 0.01, 'l1_ratio': 0.1}	645ff187bf
0.2966191102640745	0.2269607508223968	0.1336646096171225	0.7454250372068147	0.7488677030579295	top5_abundant_msi_full_rna	elastic_net	{'alpha': 0.01, 'l1_ratio': 0.5}	1d0acc39e7
0.2995296795430944	0.2289970453710076	0.1155873140100316	0.7397609630173021	0.7424541852687501	top5_abundant_msi_full_rna	elastic_net	{'alpha': 0.01, 'l1_ratio': 0.9}	c20e8d451b
0.2999484712985664	0.2293647594015042	0.112668398125203	0.7389201248716105	0.7423137038478717	top5_abundant_msi_full_rna	elastic_net	{'alpha': 0.1, 'l1_ratio': 0.1}	4231a1fdf0
0.3100184474036977	0.237726219977471	0.0524065930772388	0.7180919154095354	0.7219882933070405	top5_abundant_msi_full_rna	elastic_net	{'alpha': 0.1, 'l1_ratio': 0.5}	1e217e4820
0.3147251992474223	0.2417945069840407	0.0254249831821014	0.707602011158427	0.7067141373955556	top5_abundant_msi_full_rna	elastic_net	{'alpha': 0.1, 'l1_ratio': 0.9}	58b7f4cc54
0.3174060959419165	0.2441017268351484	0.0106490378865818	0.701442711491731	0.7066800402144154	top5_abundant_msi_full_rna	elastic_net	{'alpha': 1.0, 'l1_ratio': 0.1}	ff87280945
0.3194615510632885	0.2457411726218746	-0.0010884798942614	0.6965667682112632	0.6967431178382	top5_abundant_msi_full_rna	elastic_net	{'alpha': 1.0, 'l1_ratio': 0.5}	91786b7f93
0.3194615510632885	0.2457411726218746	-0.0010884798942614	0.6965667682112632	0.6967431178382	top5_abundant_msi_full_rna	elastic_net	{'alpha': 1.0, 'l1_ratio': 0.9}	1bcb877b4b
1.028958520162601	0.7632478475570679	-9.627087593078612	0.25044563	0.2833890183855781	top5_abundant_msi_full_rna	cvae	{'hidden_dim': 256, 'latent_dim': 20, 'lr': 0.0005, 'epochs': 150, 'batch_size': 64}	37f9c70ba7
1.1080098954182342	0.821020781993866	-11.356752395629885	0.23868132	0.2700115791679808	top5_abundant_msi_full_rna	cvae	{'hidden_dim': 128, 'latent_dim': 10, 'lr': 0.001, 'epochs': 100, 'batch_size': 32}	f5943af680
0.8832193972924632	0.6761935949325562	-6.8722662925720215	0.30490258	0.3259459547900354	top5_abundant_msi_full_rna	cvae	{'hidden_dim': 512, 'latent_dim': 50, 'lr': 0.0003, 'epochs': 200, 'batch_size': 128}	369f71bd81
1.1386865317184929	0.8434264063835144	-12.01556396484375	0.24228144	0.2713362712904669	top5_abundant_msi_full_rna	cvae	{'hidden_dim': 384, 'latent_dim': 30, 'lr': 0.0007, 'epochs': 180, 'batch_size': 64}	de4ae0e6cd
0.8373070665436483	0.6302565336227417	-6.057421684265137	0.31576896	0.3465944791964395	top5_abundant_msi_full_rna	cvae	{'hidden_dim': 256, 'latent_dim': 40, 'lr': 0.0002, 'epochs': 250, 'batch_size': 128}	3eda8cff42
0.9164245928841618	0.6938931345939636	-7.395919799804687	0.29476964	0.3120155672385244	top5_abundant_msi_full_rna	cvae	{'hidden_dim': 512, 'latent_dim': 30, 'lr': 0.001, 'epochs': 120, 'batch_size': 64}	f9b68a6bc9
0.9629066574278548	0.7627695202827454	-8.424725532531738	0.2632752	0.2689881692881976	top5_abundant_msi_full_rna	cvae	{'hidden_dim': 1024, 'latent_dim': 100, 'lr': 0.0001, 'epochs': 300, 'batch_size': 256}	9933ce6830
1.024991435503651	0.764677882194519	-9.56199836730957	0.29360768	0.3287704891532586	top5_abundant_msi_full_rna	cvae	{'hidden_dim': 128, 'latent_dim': 5, 'lr': 0.0015, 'epochs': 80, 'batch_size': 32}	f7feb14260
